source,source_label,source_type,relation,relation_label,target,target_label,target_type,source_uri,relation_uri,target_uri
AE6,추향6,Event,hasExistingEnshrinedPerson,기존배향인물,P0116,"김굉필(金宏弼, 1454-1504)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0116
AE6_Pet1,추향6_청원1,Act,actType,행위유형,AdditionalEnshrinementPetition,추향청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinementPetition
AE6_Pet1,추향6_청원1,Act,hasPetitionResult,청원결과,Rejected,불허,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Rejected
AE6_Pet1,추향6_청원1,Act,isRecordedIn,기록되다,doc_16690206,문건16690206,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16690206
AE6_Pet1,추향6_청원1,Act,partOfEvent,(사건에)속하다,AE6,추향6,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6
AE6_Pet1,추향6_청원1,Act,petitionsForEnshrinementOf,제향하다,P0030,"정구(鄭逑, 1543-1620)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE6_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0030
AE7,추향7,Event,concernsSeowon,관련서원,S181,월봉서원(月峯書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S181
AE7,추향7,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
AE7,추향7,Event,eventType,사건유형,AdditionalEnshrinement,추향,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinement
AE7,추향7,Event,hasAction,(행위를)포함하다,AE7_Pet1,추향7_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1
AE7,추향7,Event,hasExistingEnshrinedPerson,기존배향인물,P0031,"기대승(奇大升, 1527-1572)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0031
AE7_Pet1,추향7_청원1,Act,actType,행위유형,AdditionalEnshrinementPetition,추향청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinementPetition
AE7_Pet1,추향7_청원1,Act,hasPetitionItem,청원대상항목을 포함하다,AE7_Pet1a,추향7_청원1a,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1a
AE7_Pet1,추향7_청원1,Act,hasPetitionItem,청원대상항목을 포함하다,AE7_Pet1b,추향7_청원1b,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1b
AE7_Pet1,추향7_청원1,Act,isRecordedIn,기록되다,doc_16710929,문건16710929,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16710929
AE7_Pet1,추향7_청원1,Act,partOfEvent,(사건에)속하다,AE7,추향7,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7
AE7_Pet1,추향7_청원1,Act,petitionsForEnshrinementOf,제향하다,P0126,"박상(朴祥, 1474-1530)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0126
AE7_Pet1,추향7_청원1,Act,petitionsForEnshrinementOf,제향하다,P0127,"박순(朴淳, 1523-1589)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0127
AE7_Pet1a,추향7_청원1a,PetitionItem,concernsSeowon,관련서원,S181,월봉서원(月峯書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S181
AE7_Pet1a,추향7_청원1a,PetitionItem,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
AE7_Pet1a,추향7_청원1a,PetitionItem,itemOfAct,청원행위에 속하다,AE7_Pet1,추향7_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#itemOfAct,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1
AE7_Pet1a,추향7_청원1a,PetitionItem,petitionsForEnshrinementOf,제향하다,P0126,"박상(朴祥, 1474-1530)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0126
AE7_Pet1b,추향7_청원1b,PetitionItem,concernsSeowon,관련서원,S181,월봉서원(月峯書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S181
AE7_Pet1b,추향7_청원1b,PetitionItem,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
AE7_Pet1b,추향7_청원1b,PetitionItem,itemOfAct,청원행위에 속하다,AE7_Pet1,추향7_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#itemOfAct,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1
AE7_Pet1b,추향7_청원1b,PetitionItem,petitionsForEnshrinementOf,제향하다,P0127,"박순(朴淳, 1523-1589)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE7_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0127
AE8,추향8,Event,concernsSeowon,관련서원,S181,월봉서원(月峯書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S181
AE8,추향8,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
AE8,추향8,Event,eventType,사건유형,AdditionalEnshrinement,추향,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinement
AE8,추향8,Event,hasAction,(행위를)포함하다,AE8_Pet1,추향8_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1
AE8,추향8,Event,hasExistingEnshrinedPerson,기존배향인물,P0031,"기대승(奇大升, 1527-1572)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0031
AE8,추향8,Event,hasExistingEnshrinedPerson,기존배향인물,P0126,"박상(朴祥, 1474-1530)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0126
AE8,추향8,Event,hasExistingEnshrinedPerson,기존배향인물,P0127,"박순(朴淳, 1523-1589)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0127
AE8_Pet1,추향8_청원1,Act,actType,행위유형,AdditionalEnshrinementPetition,추향청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinementPetition
AE8_Pet1,추향8_청원1,Act,hasPetitionItem,청원대상항목을 포함하다,AE8_Pet1a,추향8_청원1a,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1a
AE8_Pet1,추향8_청원1,Act,hasPetitionItem,청원대상항목을 포함하다,AE8_Pet1b,추향8_청원1b,PetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionItem,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1b
AE8_Pet1,추향8_청원1,Act,isRecordedIn,기록되다,doc_16730628,문건16730628,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16730628
AE8_Pet1,추향8_청원1,Act,partOfEvent,(사건에)속하다,AE8,추향8,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8
AE8_Pet1,추향8_청원1,Act,petitionsForEnshrinementOf,제향하다,P0027,"김장생(金長生, 1548-1631)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0027
AE8_Pet1,추향8_청원1,Act,petitionsForEnshrinementOf,제향하다,P0032,"김집(金集, 1574-1656)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0032
AE8_Pet1a,추향8_청원1a,PetitionItem,concernsSeowon,관련서원,S181,월봉서원(月峯書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S181
AE8_Pet1a,추향8_청원1a,PetitionItem,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
AE8_Pet1a,추향8_청원1a,PetitionItem,itemOfAct,청원행위에 속하다,AE8_Pet1,추향8_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#itemOfAct,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1
AE8_Pet1a,추향8_청원1a,PetitionItem,petitionsForEnshrinementOf,제향하다,P0027,"김장생(金長生, 1548-1631)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1a,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0027
AE8_Pet1b,추향8_청원1b,PetitionItem,concernsSeowon,관련서원,S181,월봉서원(月峯書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S181
AE8_Pet1b,추향8_청원1b,PetitionItem,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
AE8_Pet1b,추향8_청원1b,PetitionItem,itemOfAct,청원행위에 속하다,AE8_Pet1,추향8_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#itemOfAct,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1
AE8_Pet1b,추향8_청원1b,PetitionItem,petitionsForEnshrinementOf,제향하다,P0032,"김집(金集, 1574-1656)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE8_Pet1b,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0032
AE9,추향9,Event,concernsSeowon,관련서원,S178,숭현서원(崇賢書院),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S178
AE9,추향9,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
AE9,추향9,Event,eventType,사건유형,AdditionalEnshrinement,추향,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinement
AE9,추향9,Event,hasAction,(행위를)포함하다,AE9_Pet1,추향9_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1
AE9,추향9,Event,hasAction,(행위를)포함하다,AE9_Pet2,추향9_청원2,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2
AE9,추향9,Event,hasExistingEnshrinedPerson,기존배향인물,P0027,"김장생(金長生, 1548-1631)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0027
AE9,추향9,Event,hasExistingEnshrinedPerson,기존배향인물,P0107,"이시직(李時稷, 1572-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0107
AE9,추향9,Event,hasExistingEnshrinedPerson,기존배향인물,P0109,"송시영(宋時榮, 1588-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0109
AE9,추향9,Event,hasExistingEnshrinedPerson,기존배향인물,P0113,"김정(金淨, 1486-1521)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0113
AE9,추향9,Event,hasExistingEnshrinedPerson,기존배향인물,P0114,"송인수(宋麟壽, 1499-1547)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0114
AE9,추향9,Event,hasExistingEnshrinedPerson,기존배향인물,P0340,"정광필(鄭光弼, 1462-1538)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0340
AE9_Pet1,추향9_청원1,Act,actType,행위유형,AdditionalEnshrinementPetition,추향청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinementPetition
AE9_Pet1,추향9_청원1,Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
AE9_Pet1,추향9_청원1,Act,isRecordedIn,기록되다,doc_16740214,문건16740214,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16740214
AE9_Pet1,추향9_청원1,Act,partOfEvent,(사건에)속하다,AE9,추향9,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9
AE9_Pet1,추향9_청원1,Act,petitionsForEnshrinementOf,제향하다,P0033,"송준길(宋浚吉, 1606-1672)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0033
AE9_Pet1,추향9_청원1,Act,precedes,(행위에)앞서다,AE9_Pet2,추향9_청원2,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1,http://dh.aks.ac.kr/ontologies/seowondeungrok#precedes,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2
AE9_Pet2,추향9_청원2,Act,actType,행위유형,AdditionalEnshrinementPetition,추향청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#actType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinementPetition
AE9_Pet2,추향9_청원2,Act,follows,(행위에)이어지다,AE9_Pet1,추향9_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#follows,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet1
AE9_Pet2,추향9_청원2,Act,hasPetitionResult,청원결과,Approved,허가,Result,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasPetitionResult,http://dh.aks.ac.kr/ontologies/seowondeungrok#Approved
AE9_Pet2,추향9_청원2,Act,isRecordedIn,기록되다,doc_16810105,문건16810105,Document,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#isRecordedIn,http://dh.aks.ac.kr/ontologies/seowondeungrok#doc_16810105
AE9_Pet2,추향9_청원2,Act,partOfEvent,(사건에)속하다,AE9,추향9,Event,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#partOfEvent,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9
AE9_Pet2,추향9_청원2,Act,petitionsForEnshrinementOf,제향하다,P0033,"송준길(宋浚吉, 1606-1672)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE9_Pet2,http://dh.aks.ac.kr/ontologies/seowondeungrok#petitionsForEnshrinementOf,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0033
AE10,추향10,Event,concernsSeowon,관련서원,S032,강화 충렬사(忠烈祠),Seowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10,http://dh.aks.ac.kr/ontologies/seowondeungrok#concernsSeowon,http://dh.aks.ac.kr/ontologies/seowondeungrok#S032
AE10,추향10,Event,eventGroup,사건범주,Petition,청원,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventGroup,http://dh.aks.ac.kr/ontologies/seowondeungrok#Petition
AE10,추향10,Event,eventType,사건유형,AdditionalEnshrinement,추향,Category,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10,http://dh.aks.ac.kr/ontologies/seowondeungrok#eventType,http://dh.aks.ac.kr/ontologies/seowondeungrok#AdditionalEnshrinement
AE10,추향10,Event,hasAction,(행위를)포함하다,AE10_Pet1,추향10_청원1,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10_Pet1
AE10,추향10,Event,hasAction,(행위를)포함하다,AE10_Pet2,추향10_청원2,Act,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasAction,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10_Pet2
AE10,추향10,Event,hasExistingEnshrinedPerson,기존배향인물,P0104,"김상용(金尙容, 1561-1637)",Person,http://dh.aks.ac.kr/ontologies/seowondeungrok#AE10,http://dh.aks.ac.kr/ontologies/seowondeungrok#hasExistingEnshrinedPerson,http://dh.aks.ac.kr/ontologies/seowondeungrok#P0104
